,Unnamed: 0_x,COUNTY,NAME,ST,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pop_under18,Pop_over25,Pop_over65,High_school_orless,College_ormore,unemp_rate,Pov_rate,Share_highschool_orless,Share_college_ormore,aqi_good_2013,aqi_bad_2013,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017,Unnamed: 0,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014,Latitude,Longitude,aqi_good,aqi_bad,crime_rate,Apr_avg_temp,Apr_max_temp,Apr_min_temp,Apr_prcp,Apr_snow,Aug_avg_temp,Aug_max_temp,Aug_min_temp,Aug_prcp,Aug_snow,Dec_avg_temp,Dec_max_temp,Dec_min_temp,Dec_prcp,Dec_snow,Feb_avg_temp,Feb_max_temp,Feb_min_temp,Feb_prcp,Feb_snow,Jan_avg_temp,Jan_max_temp,Jan_min_temp,Jan_prcp,Jan_snow,Jul_avg_temp,Jul_max_temp,Jul_min_temp,Jul_prcp,Jul_snow,Jun_avg_temp,Jun_max_temp,Jun_min_temp,Jun_prcp,Jun_snow,Mar_avg_temp,Mar_max_temp,Mar_min_temp,Mar_prcp,Mar_snow,May_avg_temp,May_max_temp,May_min_temp,May_prcp,May_snow,Nov_avg_temp,Nov_max_temp,Nov_min_temp,Nov_prcp,Nov_snow,Oct_avg_temp,Oct_max_temp,Oct_min_temp,Oct_prcp,Oct_snow,Sep_avg_temp,Sep_max_temp,Sep_min_temp,Sep_prcp,Sep_snow,winter_avg_temp,summer_avg_temp,annual_avg_temp,Region,State_name,Population,Hispanic_Latino,White,Black,Asian,Share_over65,Share_under18,largest_race,airport,dist_airport
2301,2449,43,"Dickson County, Tennessee",47,1623,18556,34145,49826,8116,44680.0,22369,572.0,140300.0,47,43,12090,34145,7561,20554,4938,0.07152179587575046,0.16288684622486252,0.601962219944355,0.14461853858544446,0.8109589041095892,0.0,0.8027397260273973,0.0,0.8273972602739726,0.0,0.913312693498452,0.0,0.8888888888888888,0.0,2475.0,0.03215479402408086,0.03388274733607375,0.030933755817407663,0.03268038387109514,0.03084685397704788,36.145533,87.36415500000001,0.84865949455966,0.0,0.03209970700514105,58.2,71.0,45.4,4.73,0.0,76.6,87.9,65.3,3.14,0.0,39.3,49.5,29.2,5.24,0.6,40.8,51.9,29.7,4.64,1.2,36.9,47.1,26.6,4.03,0.7,77.2,87.9,66.5,4.57,0.0,73.6,84.8,62.5,4.16,0.0,49.2,61.5,36.9,5.12,0.3,66.0,77.8,54.2,6.29,0.0,48.9,60.4,37.3,4.89,0.0,58.8,71.3,46.4,3.79,0.0,69.9,81.5,58.2,3.58,0.0,38.99999999999999,75.8,57.94999999999999,SOUTHEAST,Tennessee,49666,0.031671566061289416,0.9036362904200056,0.040973704345024765,0.004047034188378367,0.1522369427777554,0.24342608625619136,White,Campbell AAF (Fort Campbell) Air Field,59.239057331691704
2302,2450,45,"Dyer County, Tennessee",47,1100,14931,25478,37253,6646,42468.0,23044,437.0,98800.0,47,45,9267,25478,6008,14272,4902,0.06284767428098001,0.17840173945722493,0.5601695580500824,0.19240128738519507,0.7575757575757576,0.0,0.7798165137614679,0.0,0.8918918918918919,0.0,0.9895833333333334,0.0,1.0,0.0,2476.0,0.05631929046563192,0.049507510147100635,0.046329238839691485,0.047561804212616944,0.05239102614327875,36.054196000000005,89.398306,0.88377349931249,0.0,0.05042177396166394,60.1,70.7,49.5,4.71,0.0,79.1,89.8,68.4,2.86,0.0,40.0,49.1,31.0,5.52,0.7,41.3,51.2,31.4,4.59,1.6,37.5,46.7,28.3,3.77,1.1,80.2,90.1,70.3,4.61,0.0,77.1,87.3,66.8,3.97,0.0,50.8,61.2,40.4,4.33,0.3,69.2,79.3,59.0,4.95,0.0,49.6,60.1,39.1,4.87,0.0,60.8,72.6,49.0,4.06,0.0,71.7,83.1,60.3,2.79,0.0,39.6,78.8,59.78333333333333,SOUTHEAST,Tennessee,38335,0.02613799400026086,0.8098082692056867,0.14172427285770184,0.004904134602843354,0.15672362071214296,0.2417373157688796,White,Arkansas International Airport,50.19700114923459
2303,2451,47,"Fayette County, Tennessee",47,1785,14846,27842,38361,5351,54890.0,29431,457.0,181700.0,47,47,8263,27842,6861,13470,6379,0.08200928200928201,0.1394906285029066,0.4838014510451835,0.22911428776668344,0.6410958904109589,0.0,0.663013698630137,0.0,0.7123287671232876,0.0,0.7540983606557377,0.0,0.7435897435897436,0.0,2477.0,0.029573321531773094,0.021671826625387,0.013494373052458087,0.016428110896196002,0.017521741367776462,35.196993,89.413803,0.7028252920819729,0.0,0.019737874694718126,61.9,72.4,51.4,,,80.7,89.8,71.6,,,42.6,51.7,33.5,,,43.7,53.8,33.5,,,39.9,49.3,30.5,,,81.1,90.0,72.2,,,77.3,86.3,68.3,,,52.7,63.6,41.7,,,70.2,79.2,61.1,,,52.4,63.5,41.3,,,62.1,73.7,50.6,,,72.9,83.4,62.4,,,42.06666666666667,79.69999999999999,61.45833333333334,SOUTHEAST,Tennessee,38413,0.02233618826959623,0.6818785307057507,0.27964491187879104,0.0048421107437586226,0.17861140759638663,0.2151094681488038,White,Millington Regional Jetport Airport,45.153640318378294
2304,2452,49,"Fentress County, Tennessee",47,785,7304,12633,17598,4577,30259.0,16539,355.0,95300.0,47,49,3998,12633,3484,8782,1381,0.10355888193065528,0.2600863734515286,0.6951634607773293,0.10931686851895828,0.8495575221238938,0.0,0.8348623853211009,0.0,0.8644067796610171,0.0,0.9508196721311476,0.0,0.9833333333333332,0.0,2478.0,0.026059357425246395,0.0349318470283097,0.028565138422587923,0.02522552622786502,0.025619604566972987,36.376079,84.932703,0.8965959385140986,0.0,0.028080294734196404,54.3,67.3,41.2,4.63,0.2,73.3,84.4,62.2,4.22,0.0,37.2,47.3,27.0,5.55,3.6,37.4,48.7,26.1,4.45,5.3,34.4,44.5,24.2,4.64,4.8,74.1,84.5,63.6,4.9,0.0,70.8,81.9,59.6,5.01,0.0,45.6,57.8,33.3,4.78,3.6,62.9,74.6,51.1,6.01,0.0,46.2,57.8,34.6,4.43,0.3,55.5,68.5,42.4,3.1,0.0,66.6,78.0,55.1,3.91,0.0,36.333333333333336,72.73333333333333,54.85833333333334,SOUTHEAST,Tennessee,17959,0.010523971267887969,0.975666796592238,0.0014477420791803553,0.0018932011804666184,0.1939974386101676,0.22261818586781001,White,Crossville Memorial Whitson Field,49.08586883425857
2305,2453,51,"Franklin County, Tennessee",47,1628,16302,27960,39091,6669,42773.0,22889,425.0,110700.0,47,51,8662,27960,7609,15162,5448,0.0890072479683725,0.17060192883272365,0.542274678111588,0.19484978540772527,0.8392857142857143,0.0,0.8313609467455622,0.0,0.8648648648648649,0.0,0.8427299703264095,0.0,0.8562874251497006,0.0,2479.0,0.027185033615901785,0.025759258365119983,0.02288207490001212,0.022215676166629846,0.0195285053182468,35.155926,86.099203,0.8469057842744503,0.0,0.023514109673182106,58.1,70.7,45.5,4.27,0.0,75.8,86.9,64.7,3.04,0.0,41.0,51.1,30.8,5.53,0.7,42.5,53.5,31.5,4.51,0.9,38.6,48.8,28.5,4.36,1.2,76.4,87.0,65.9,4.33,0.0,73.3,84.6,62.0,4.53,0.0,50.1,62.1,38.0,5.23,0.9,65.8,77.6,54.0,4.84,0.0,49.6,61.1,38.0,4.93,0.0,59.1,71.5,46.7,3.18,0.0,69.6,81.4,57.9,4.15,0.0,40.699999999999996,75.16666666666667,58.324999999999996,SOUTHEAST,Tennessee,41052,0.02506577024261912,0.8973740621650591,0.0508136022605476,0.007283445386339277,0.1853502874403196,0.2110006820617753,White,Redstone Army Air Field,75.27566367737533
2306,2454,53,"Gibson County, Tennessee",47,1912,19449,33608,48480,9080,38457.0,20704,401.0,89200.0,47,53,12120,33608,8596,18343,5390,0.08994926641985465,0.18729372937293728,0.5457926684122828,0.16037848131397284,0.7719298245614035,0.0,0.8407079646017699,0.0,0.8636363636363636,0.0,0.9652173913043478,0.0,0.9449541284403671,0.0,2480.0,0.036129058229172964,0.034070734675151114,0.02945557828669037,0.02938806751802764,0.03166333474687506,35.991694,88.933776,0.8772891345088503,0.0,0.032141354691183434,58.9,71.5,46.4,4.78,0.0,78.2,90.2,66.2,3.01,0.0,39.3,49.8,28.8,5.86,0.3,40.4,51.7,29.1,4.18,2.1,36.4,46.9,26.0,4.07,1.0,79.2,90.2,68.1,4.43,0.0,75.9,87.2,64.5,4.36,0.0,49.2,61.3,37.2,4.56,0.6,67.9,79.5,56.3,5.89,0.0,49.4,61.3,37.4,4.97,0.0,59.5,73.1,45.8,3.83,0.0,70.7,83.9,57.5,3.93,0.0,38.699999999999996,77.76666666666667,58.75,SOUTHEAST,Tennessee,49683,0.020369140349817846,0.7763420083328302,0.1873276573475837,0.00213352655838013,0.17301692731920376,0.24394662158082242,White,Mc Kellar Sipes Regional Airport,43.50262808101243
2307,2455,55,"Giles County, Tennessee",47,1360,11297,20254,28140,4627,41093.0,20765,411.0,108100.0,47,55,6161,20254,5269,12243,3007,0.08908045977011493,0.1644278606965174,0.6044731904808927,0.14846450083934035,0.8181818181818182,0.0,0.8584070796460177,0.0,0.9363636363636364,0.0,0.9827586206896552,0.0,0.9166666666666666,0.0,2481.0,0.025741902662370697,0.0248395011932372,0.02629092136348296,0.02338414844450576,0.024876142627869646,35.202723,87.035319,0.9024755643095588,0.0,0.025026523258293253,57.9,71.0,44.7,4.51,0.0,77.2,88.9,65.5,3.66,0.0,39.9,51.0,28.9,5.86,0.3,40.8,52.7,29.0,5.04,0.7,37.1,48.3,25.8,4.87,0.7,77.8,88.9,66.7,4.65,0.0,74.1,85.6,62.5,4.52,0.0,49.2,62.0,36.3,5.4,0.2,66.2,78.5,53.8,4.67,0.0,49.1,62.0,36.3,4.9,0.0,59.1,72.8,45.4,3.73,0.0,70.3,83.2,57.4,4.31,0.0,39.266666666666666,76.36666666666666,58.224999999999994,SOUTHEAST,Tennessee,29485,0.01597422418178735,0.8553840936069188,0.10195014414108867,0.003764626081058165,0.17870103442428353,0.20895370527386806,White,Huntsville International Carl T Jones Field,67.09334715359326
2308,2456,57,"Grainger County, Tennessee",47,1072,8952,16214,22547,4647,35391.0,18974,384.0,96400.0,47,57,4854,16214,4045,10857,1805,0.08953210913995227,0.20610280746884285,0.669606512890095,0.1113235475514987,0.8140495867768595,0.0,0.7755102040816326,0.0,0.7469387755102042,0.0,0.6610878661087866,0.0,0.7796610169491526,0.0,2482.0,0.020258639713995674,0.02292113205896505,0.02226191513461706,0.020551863750385074,0.019286530181882085,36.277463,83.509493,0.7554494898853271,0.0,0.02105601616796899,57.4,68.0,46.7,3.96,0.1,75.2,84.8,65.7,2.51,0.0,39.3,47.5,31.1,4.04,2.4,40.8,49.9,31.7,3.86,3.6,36.7,45.3,28.2,4.19,3.9,75.7,85.1,66.3,5.0,0.0,72.9,82.4,63.4,3.71,0.0,48.7,59.5,37.9,4.02,1.5,64.7,75.1,54.3,4.2,0.0,48.4,57.7,39.2,3.54,0.2,58.9,69.0,48.8,2.18,0.0,69.1,78.8,59.3,3.08,0.0,38.93333333333333,74.60000000000001,57.31666666666666,SOUTHEAST,Tennessee,22657,0.023392329081520058,0.9601006311515206,0.004457783466478352,0.0010592752791631725,0.1785320210089597,0.21423842521075165,White,McGhee Tyson Airport,67.71387405059623
2309,2457,59,"Greene County, Tennessee",47,2359,28061,48955,66593,13647,35196.0,20398,414.0,109700.0,47,59,13936,48955,13084,30134,7337,0.08333608806320453,0.2049314492514228,0.6155448881625983,0.1498723317332244,0.8140495867768595,0.0,0.7755102040816326,0.0,0.7469387755102042,0.0,0.6610878661087866,0.0,0.7796610169491526,0.0,2483.0,0.03871801949702895,0.03599608362610148,0.034772285158484954,0.028410080715405614,0.02525178592341024,36.178998,82.847746,0.7554494898853271,0.0,0.03262965098408625,55.3,69.4,41.2,3.87,0.8,75.2,87.4,62.9,4.31,0.0,38.6,50.4,26.8,3.34,1.0,39.8,52.1,27.5,3.67,2.9,36.0,47.5,24.4,3.14,2.9,76.1,87.8,64.3,4.68,0.0,72.6,84.8,60.3,4.1,0.0,47.0,60.6,33.3,3.42,1.4,64.3,77.7,50.8,4.05,0.0,47.6,61.3,33.8,2.85,0.0,57.4,71.9,42.9,2.08,0.0,68.6,81.9,55.3,3.24,0.0,38.13333333333333,74.63333333333333,56.541666666666664,SOUTHEAST,Tennessee,68831,0.024552890412750068,0.9390681524313172,0.019685897342767062,0.003617556043061992,0.19008876814226147,0.20246691171129289,White,Tri-Cities Regional TN/VA Airport,51.41595729326224
2310,2458,61,"Grundy County, Tennessee",47,964,5221,9466,13252,3797,27373.0,16356,346.0,80400.0,47,61,2995,9466,2696,6696,1024,0.09773371104815863,0.2865227890129792,0.7073737587154025,0.10817663215719417,0.7847222222222222,0.0,0.7560975609756098,0.0,0.8098591549295775,0.0,0.6944444444444444,0.0,0.6816326530612244,0.0,2484.0,0.01641976209589141,0.02986909669487235,0.037343486856557084,0.030278592375366568,0.02233103345945545,35.387273,85.722188,0.7453512071266155,0.0,0.027248394296428575,53.9,66.2,41.6,4.61,,72.6,83.8,61.4,4.31,,37.3,47.5,27.1,5.57,,37.7,48.1,27.3,5.07,,34.5,45.1,23.8,4.72,,73.7,84.7,62.8,5.46,,70.2,81.1,59.3,4.57,,45.8,57.3,34.3,5.24,,62.3,73.8,50.8,5.23,,46.7,58.0,35.4,5.05,,55.4,68.5,42.4,3.54,,66.4,78.3,54.4,4.32,,36.5,72.16666666666667,54.70833333333332,SOUTHEAST,Tennessee,13703,0.008246369408158797,0.9721228927971975,0.0026271619353426252,0.0017514412902284169,0.19674523826899218,0.21856527767642123,White,Lovell Field,61.25965792044295
2311,2459,63,"Hamblen County, Tennessee",47,1622,24470,43447,61978,13193,37617.0,20246,479.0,124200.0,47,63,14738,43447,10757,26613,6732,0.09594449979704048,0.21286585562618995,0.6125394158399889,0.15494740718576658,0.8140495867768595,0.0,0.7755102040816326,0.0,0.7469387755102042,0.0,0.6610878661087866,0.0,0.7796610169491526,0.0,2485.0,0.055033256587362495,0.048060467769537936,0.04299891480427158,0.038411354740158485,0.03538621799930553,36.218396999999996,83.266071,0.7554494898853271,0.0,0.0439780423801272,56.2,69.4,43.0,3.93,0.8,75.7,86.6,64.7,3.54,0.0,38.5,48.6,28.3,4.03,2.1,39.7,51.4,28.1,4.12,4.0,36.0,46.2,25.8,3.97,3.4,76.6,87.2,66.1,4.65,0.0,73.1,84.2,61.9,3.7,0.0,47.8,60.6,35.0,4.06,1.8,65.1,77.2,53.1,4.13,0.0,47.6,59.9,35.4,3.42,0.1,57.7,70.5,44.9,2.28,0.0,69.0,80.6,57.3,3.02,0.0,38.06666666666667,75.13333333333333,56.91666666666668,SOUTHEAST,Tennessee,62544,0.10730046047582502,0.8289524174980814,0.03827705295471988,0.007162957278076234,0.17199091839345101,0.23564210795599896,White,McGhee Tyson Airport,79.68336328058227
2312,2460,65,"Hamilton County, Tennessee",47,11032,136319,240006,338500,54036,48248.0,27518,602.0,158600.0,47,65,73897,240006,54244,95701,68971,0.07691908653901576,0.15963367799113734,0.3987441980617151,0.2873719823671075,0.7847222222222222,0.0,0.7560975609756098,0.0,0.8098591549295775,0.0,0.6944444444444444,0.0,0.6816326530612244,0.0,2486.0,0.05150343425577255,0.049761706990910114,0.049611545959787014,0.05119622302725742,0.049007343868337966,35.159186,85.20229599999999,0.7453512071266155,0.0,0.05021605082041301,55.8,67.0,44.7,4.25,,73.3,83.6,63.1,3.4,,38.4,46.5,30.3,6.58,,38.6,48.3,29.0,4.87,,35.0,43.6,26.5,5.18,,73.9,84.2,63.6,4.65,,70.7,80.8,60.5,4.04,,47.2,58.0,36.5,6.0,,63.3,74.0,52.6,5.46,,46.9,56.6,37.2,5.67,,56.2,67.4,45.0,3.56,,66.5,77.4,55.5,5.2,,37.333333333333336,72.63333333333334,55.48333333333333,SOUTHEAST,Tennessee,336463,0.04456062033566841,0.7197046926407956,0.2005658868880085,0.017401616225261023,0.16121832118241827,0.21962890421829442,White,Lovell Field,13.744888887670617
2313,2461,67,"Hancock County, Tennessee",47,420,2754,4754,6475,1793,26898.0,15169,269.0,80400.0,47,67,1399,4754,1199,3143,504,0.12169103121295932,0.2769111969111969,0.6611274716028608,0.1060159865376525,0.9538904899135446,0.0,0.9162011173184358,0.0,0.9393939393939394,0.0,0.9331395348837208,0.0,0.9118942731277532,0.0,2487.0,0.0343158820941487,0.043888969626507776,0.030325334903577205,0.026602899417127485,0.021915340738516958,36.52142,83.227453,0.930903870927479,0.0,0.03140968535597562,55.8,67.7,43.9,3.77,0.2,74.3,84.8,63.8,3.01,0.0,37.4,46.8,28.0,4.54,0.6,39.0,49.5,28.5,3.79,1.9,34.6,44.2,24.9,4.32,4.4,75.2,85.4,64.9,4.57,0.0,71.6,82.3,61.0,3.81,0.0,47.0,59.0,34.9,3.61,0.1,64.2,75.4,53.1,4.18,0.0,47.1,58.3,35.8,3.39,0.0,57.2,69.5,44.9,2.57,0.0,68.1,79.4,56.9,3.14,0.0,37.0,73.7,55.958333333333336,SOUTHEAST,Tennessee,6819,0.0019064378941193727,0.9785892359583516,0.003519577650681919,0.001026543481448893,0.17583223346531748,0.20516204722100015,White,Tri-Cities Regional TN/VA Airport,73.64962714595752
2314,2462,69,"Hardeman County, Tennessee",47,1189,8737,18537,22712,5636,31801.0,15671,376.0,83000.0,47,69,5299,18537,4125,12534,1881,0.1796890773268726,0.2481507573089116,0.6761611911312511,0.10147273021524518,0.7719298245614035,0.0,0.8407079646017699,0.0,0.8636363636363636,0.0,0.9652173913043478,0.0,0.9449541284403671,0.0,2488.0,0.037060140168054895,0.034873995418015204,0.029679183914843286,0.030808923964182732,0.02908576670233909,35.218131,88.989037,0.8772891345088503,0.0,0.03230160203348704,59.5,71.6,47.4,5.13,0.0,78.2,89.5,66.8,3.04,0.0,40.5,50.9,30.1,5.67,0.1,41.8,53.1,30.6,4.63,1.1,38.0,48.5,27.5,3.91,0.8,79.0,89.5,68.4,4.18,0.0,75.5,86.3,64.7,4.19,0.0,50.3,62.3,38.3,5.05,0.4,67.8,79.1,56.4,5.71,0.0,49.9,62.1,37.8,5.0,0.0,59.9,73.0,46.9,4.17,0.0,71.0,83.2,58.7,3.69,0.0,40.1,77.56666666666666,59.283333333333324,SOUTHEAST,Tennessee,27253,0.013796646240780832,0.557626683300921,0.4119913404028914,0.005320515172641544,0.15135948335963012,0.19443730965398304,White,Mc Kellar Sipes Regional Airport,42.87855229254783
2315,2463,71,"Hardin County, Tennessee",47,1165,9871,18604,25449,5920,35290.0,20740,362.0,96900.0,47,71,5412,18604,5341,12048,2367,0.13288540500186638,0.2326221069590161,0.6476026660933133,0.1272307030746076,0.8842105263157894,0.0,0.8838028169014085,0.0,0.8964285714285715,0.0,0.9148936170212766,0.0,0.9142857142857144,0.0,2489.0,0.04737570122185507,0.044095807471154935,0.039980067463968115,0.03642179912125183,0.0346769867422791,35.201893,88.185696,0.898724249190552,0.0,0.0405100724041018,60.8,73.5,48.1,5.2,0.0,79.5,91.2,67.8,3.38,0.0,42.0,52.6,31.3,5.69,0.2,43.0,55.0,31.0,4.88,1.0,39.1,50.1,28.0,4.43,1.2,80.1,91.1,69.1,5.12,0.0,76.6,88.0,65.2,4.4,0.0,51.9,64.7,39.1,4.98,0.3,68.9,80.6,57.3,6.69,0.0,51.8,64.1,39.6,5.21,0.0,61.7,75.1,48.3,3.93,0.0,72.5,84.9,60.1,4.25,0.0,41.36666666666667,78.73333333333333,60.65833333333334,SOUTHEAST,Tennessee,26026,0.01909628832705756,0.9263813109966956,0.03411972642741873,0.003919157765311611,0.2052178590640129,0.20794590025359255,White,Northwest Alabama Regional Airport,72.99063834198196
2316,2464,73,"Hawkins County, Tennessee",47,2044,23167,40330,55788,10661,36927.0,20338,448.0,108600.0,47,73,12048,40330,10423,25497,5062,0.09590312645036074,0.1910984441098444,0.6322092734936772,0.1255145053310191,0.7582417582417582,0.0,0.6,0.0,0.6136986301369863,0.0,0.6420765027322405,0.0,0.5524861878453039,0.0,2490.0,0.03904421726813647,0.03307990095211523,0.02968200353523863,0.02594118583225761,0.02483621098484183,36.452206,82.931386,0.6333006157912578,0.0,0.030516703714517958,55.8,67.7,43.9,3.77,0.2,74.3,84.8,63.8,3.01,0.0,37.4,46.8,28.0,4.54,0.6,39.0,49.5,28.5,3.79,1.9,34.6,44.2,24.9,4.32,4.4,75.2,85.4,64.9,4.57,0.0,71.6,82.3,61.0,3.81,0.0,47.0,59.0,34.9,3.61,0.1,64.2,75.4,53.1,4.18,0.0,47.1,58.3,35.8,3.39,0.0,57.2,69.5,44.9,2.57,0.0,68.1,79.4,56.9,3.14,0.0,37.0,73.7,55.958333333333336,SOUTHEAST,Tennessee,56833,0.01177133003712632,0.9581229215420618,0.012932627170833846,0.004873928879348266,0.1833969700702057,0.2119895131349744,White,Tri-Cities Regional TN/VA Airport,47.0355852993427
2317,2465,75,"Haywood County, Tennessee",47,742,7008,12322,18009,4107,34182.0,19027,404.0,99100.0,47,75,4366,12322,2858,7768,1583,0.10373548712771327,0.22805264034649345,0.6304171400746632,0.12846940431748094,0.7719298245614035,0.0,0.8407079646017699,0.0,0.8636363636363636,0.0,0.9652173913043478,0.0,0.9449541284403671,0.0,2491.0,0.05040719646564114,0.05391432791728213,0.0427428448692477,0.04449972360420122,0.04625137816979052,35.586690000000004,89.282536,0.8772891345088503,0.0,0.047563094205232546,60.6,71.3,49.9,4.8,0.1,79.7,89.9,69.4,2.76,0.0,41.0,50.0,31.9,6.11,0.3,42.5,52.0,32.9,4.44,1.5,38.1,47.0,29.1,4.12,1.5,80.6,90.1,71.0,4.27,0.0,77.3,86.9,67.7,4.19,0.0,51.2,61.3,41.1,4.78,0.3,69.5,79.4,59.7,6.09,0.0,51.0,61.3,40.7,5.12,0.0,61.3,73.1,49.5,3.98,0.0,72.4,83.6,61.1,3.45,0.0,40.53333333333333,79.19999999999999,60.43333333333333,SOUTHEAST,Tennessee,18787,0.03848405812529941,0.4481290253898973,0.501996061106084,0.0011177942194070367,0.15212647043168148,0.23239474104433916,Black,Mc Kellar Sipes Regional Airport,33.28560576609652
2318,2466,77,"Henderson County, Tennessee",47,1021,10809,19091,27569,5925,38745.0,19269,418.0,92700.0,47,77,6676,19091,4564,11451,2446,0.0901876498305365,0.21491530342050852,0.5998114294693835,0.12812319941333614,0.7719298245614035,0.0,0.8407079646017699,0.0,0.8636363636363636,0.0,0.9652173913043478,0.0,0.9449541284403671,0.0,2492.0,0.038136050992113514,0.03747323340471092,0.034431297303059376,0.033865178920436376,0.026855399460763447,35.653995,88.387674,0.8772891345088503,0.0,0.03415223201621673,58.9,71.5,46.2,4.44,0.1,78.5,89.5,67.4,3.12,0.0,40.0,50.0,30.0,4.92,0.3,41.7,52.4,30.9,4.48,0.6,37.2,47.5,27.0,4.0,0.7,78.9,89.6,68.2,4.12,0.0,75.6,86.6,64.7,3.69,0.0,49.8,61.9,37.8,4.62,0.2,67.4,79.1,55.7,5.75,0.0,50.2,61.8,38.6,4.25,0.0,60.2,72.9,47.5,4.23,0.0,71.6,83.6,59.5,3.52,0.0,39.63333333333333,77.66666666666667,59.16666666666668,SOUTHEAST,Tennessee,27769,0.01915805394504664,0.8816305952681047,0.07810868234362059,0.0027368648492923768,0.1643559364759264,0.2404119701825777,White,Mc Kellar Sipes Regional Airport,48.1980251912703
2319,2467,79,"Henry County, Tennessee",47,1423,13471,23167,31655,5862,38234.0,22207,408.0,94300.0,47,79,6808,23167,6763,14325,3591,0.08874094666764211,0.1851840151634813,0.6183364268140027,0.15500496395735314,0.9345238095238096,0.0,0.8962536023054755,0.0,0.9244186046511628,0.0,0.8935574229691877,0.0,0.9244444444444444,0.0,2493.0,0.033343643674605634,0.03298387591196125,0.0339679327999019,0.035313745481508944,0.033944015623546916,36.325398,88.300384,0.914639576778816,0.0,0.033910642698304926,57.8,70.1,45.4,4.7,0.1,77.1,88.4,65.9,3.37,0.0,38.3,48.0,28.5,5.46,0.6,39.4,50.1,28.7,4.5,2.1,35.4,45.1,25.6,3.92,1.2,77.9,88.4,67.3,4.31,0.0,74.3,85.1,63.4,4.41,0.0,48.4,60.0,36.7,4.66,0.6,66.2,77.7,54.7,5.53,0.0,48.5,59.6,37.3,4.93,0.0,58.6,71.0,46.2,4.04,0.0,69.9,81.8,58.0,3.77,0.0,37.699999999999996,76.43333333333332,57.65,SOUTHEAST,Tennessee,32330,0.01710485617073925,0.8822146613052892,0.07974017939993812,0.002938447262604392,0.20918651407361583,0.21057841014537582,White,Campbell AAF (Fort Campbell) Air Field,81.49623049180067
2320,2468,81,"Hickman County, Tennessee",47,748,8769,16883,22629,4738,36334.0,17957,436.0,93800.0,47,81,5377,16883,3672,11316,1783,0.08354909380601472,0.209377347651244,0.6702600248770954,0.10560919267902624,0.8532110091743119,0.0,0.8285714285714286,0.0,0.9081632653061223,0.0,0.9545454545454546,0.0,0.9444444444444444,0.0,2494.0,0.015714864317537464,0.015815036326415927,0.019709037711313392,0.017062005826050768,0.020964879699558417,35.802396,87.467114,0.8977871204083524,0.0,0.01785316477617519,56.5,69.0,44.0,,,75.6,86.0,65.1,,,38.7,48.6,28.8,,,39.4,50.4,28.4,,,35.6,45.4,25.7,,,76.4,86.4,66.3,,,72.3,82.3,62.2,,,48.1,60.1,36.0,,,64.1,75.2,52.9,,,48.8,60.2,37.3,,,57.7,69.5,45.8,,,68.4,79.4,57.4,,,37.900000000000006,74.76666666666667,56.800000000000004,SOUTHEAST,Tennessee,24690,0.018428513568246253,0.9176589712434184,0.0446334548400162,0.001903604698258404,0.14872417982989064,0.21778047792628594,White,Nashville International Airport,79.63440413248463
2321,2469,83,"Houston County, Tennessee",47,582,3247,5737,8050,1860,39401.0,18234,396.0,94200.0,47,83,1931,5737,1570,3831,604,0.0740276035131744,0.23105590062111803,0.6677706118180233,0.10528150601359597,0.8109589041095892,0.0,0.8027397260273973,0.0,0.8273972602739726,0.0,0.913312693498452,0.0,0.8888888888888888,0.0,2495.0,0.025516259197721342,0.02470007057163021,0.0164246607950488,0.01331589585067174,0.01244712990936556,36.285777,87.705605,0.84865949455966,0.0,0.018480803264887526,57.9,69.6,46.2,4.73,,76.9,88.0,65.8,3.51,,37.6,47.1,28.1,5.42,,37.9,49.2,26.5,4.39,,34.9,44.4,25.3,3.72,,78.0,88.0,68.0,4.44,,74.2,84.4,64.1,4.39,,48.3,60.1,36.5,4.37,,65.8,76.7,54.8,5.65,,48.1,58.7,37.6,5.02,,59.6,70.8,48.5,4.1,,69.8,81.2,58.5,3.67,,36.800000000000004,76.36666666666666,57.416666666666664,SOUTHEAST,Tennessee,8426,0.015309755518632803,0.9412532637075718,0.02254925231426537,0.0029670068834559697,0.1863280322810349,0.2291716116781391,White,Campbell AAF (Fort Campbell) Air Field,46.44148263556577
